T_N_Grdwal	T_W_Game_G	T_E_Game_G	T_Slab_Gam	T_S_Wghts_	T_W_Wghts_	T_Slab_Wgh	T_Stor_SGr	T_Stor_EGr	T_Slab_Sto	T_Slab_off
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.53E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.53E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.54E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.54E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.54E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.62E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.60E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.60E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.60E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.60E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.60E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.53E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.54E+01	1.54E+01	1.53E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.53E+01	1.53E+01	1.58E+01	1.61E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.63E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.63E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.62E+01
1.54E+01	1.54E+01	1.54E+01	1.58E+01	1.55E+01	1.54E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.63E+01
1.55E+01	1.55E+01	1.54E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.54E+01	1.54E+01	1.58E+01	1.63E+01
1.55E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.63E+01
1.55E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.63E+01
1.55E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.64E+01
1.55E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.64E+01
1.55E+01	1.55E+01	1.55E+01	1.58E+01	1.56E+01	1.55E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.64E+01
1.56E+01	1.55E+01	1.55E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.55E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.55E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.65E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.66E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.66E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.66E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.67E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.58E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.67E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.67E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.67E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.67E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.67E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.66E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.66E+01
1.57E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.66E+01
1.57E+01	1.56E+01	1.56E+01	1.58E+01	1.57E+01	1.57E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.55E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.55E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.55E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.55E+01	1.55E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.57E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.57E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.57E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.57E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.65E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.64E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.63E+01
1.56E+01	1.56E+01	1.55E+01	1.58E+01	1.56E+01	1.56E+01	1.58E+01	1.56E+01	1.55E+01	1.58E+01	1.63E+01
